OrderKey|CustomerKey|StoreKey|Order Date|Delivery Date|Currency Code
305906|1634304|999999|2018-05-17|2018-05-19|USD
305907|474169|999999|2018-05-17|2018-05-21|EUR
305908|1174887|370|2018-05-17|2018-05-17|GBP
305909|1703011|999999|2018-05-17|2018-05-21|USD
306000|1382226|999999|2018-05-18|2018-05-20|USD
306001|1428713|605|2018-05-18|2018-05-18|USD
306002|1807649|430|2018-05-18|2018-05-18|USD
306003|323946|999999|2018-05-18|2018-05-20|CAD
306004|1607034|999999|2018-05-18|2018-05-20|USD
306005|2010315|999999|2018-05-18|2018-05-21|USD
306006|1309385|660|2018-05-18|2018-05-18|USD
306100|640575|999999|2018-05-19|2018-05-24|EUR
306101|252769|999999|2018-05-19|2018-05-20|CAD
306102|1558311|999999|2018-05-19|2018-05-20|USD
306103|1349778|999999|2018-05-19|2018-05-21|USD
306104|1985370|590|2018-05-19|2018-05-19|USD
306105|521531|999999|2018-05-19|2018-05-22|EUR
306106|295279|999999|2018-05-19|2018-05-23|CAD
306107|1499544|470|2018-05-19|2018-05-19|USD
306108|565862|230|2018-05-19|2018-05-19|EUR
306109|2025924|999999|2018-05-19|2018-05-22|USD
306110|1665181|450|2018-05-19|2018-05-19|USD
306111|1064826|999999|2018-05-19|2018-05-22|GBP
306112|1113191|999999|2018-05-19|2018-05-23|GBP
306300|1639515|530|2018-05-21|2018-05-21|USD
306301|456854|999999|2018-05-21|2018-05-24|EUR
306302|1201619|999999|2018-05-21|2018-05-23|USD
306303|479868|999999|2018-05-21|2018-05-24|EUR
306304|652118|130|2018-05-21|2018-05-21|EUR
306400|1875247|999999|2018-05-22|2018-05-27|USD
306401|2739|999999|2018-05-22|2018-05-24|AUD
306402|1629451|530|2018-05-22|2018-05-22|USD
306403|539712|999999|2018-05-22|2018-05-24|EUR
306404|1300849|530|2018-05-22|2018-05-22|USD
306405|369456|999999|2018-05-22|2018-05-26|CAD
306406|1565300|570|2018-05-22|2018-05-22|USD
306500|1667429|585|2018-05-23|2018-05-23|USD
306501|47776|35|2018-05-23|2018-05-23|AUD
306502|458146|999999|2018-05-23|2018-05-26|EUR
306503|221449|999999|2018-05-23|2018-05-26|CAD
306504|741783|999999|2018-05-23|2018-05-26|EUR
306505|1456145|570|2018-05-23|2018-05-23|USD
306506|1484282|999999|2018-05-23|2018-05-26|USD
306507|825344|999999|2018-05-23|2018-05-25|EUR
306508|1773545|999999|2018-05-23|2018-05-25|USD
306509|1778502|999999|2018-05-23|2018-05-24|USD
306600|863414|340|2018-05-24|2018-05-24|EUR
306601|1832925|430|2018-05-24|2018-05-24|USD
306602|1646328|570|2018-05-24|2018-05-24|USD
306603|1338712|999999|2018-05-24|2018-05-27|USD
306604|817160|320|2018-05-24|2018-05-24|EUR
306605|205476|999999|2018-05-24|2018-05-25|CAD
306606|75210|999999|2018-05-24|2018-05-28|AUD
306607|546077|999999|2018-05-24|2018-05-25|EUR
306608|1530259|999999|2018-05-24|2018-05-27|USD
306609|1529974|605|2018-05-24|2018-05-24|USD
306700|268520|90|2018-05-25|2018-05-25|CAD
306701|1637788|999999|2018-05-25|2018-05-29|USD
306702|328606|999999|2018-05-25|2018-05-28|CAD
306703|89988|999999|2018-05-25|2018-05-26|AUD
306704|803572|320|2018-05-25|2018-05-25|EUR
306705|429435|230|2018-05-25|2018-05-25|EUR
306706|1229574|650|2018-05-25|2018-05-25|USD
306800|976991|390|2018-05-26|2018-05-26|GBP
306801|2008031|630|2018-05-26|2018-05-26|USD
306802|795106|290|2018-05-26|2018-05-26|EUR
306803|1559404|999999|2018-05-26|2018-05-27|USD
306804|1366506|550|2018-05-26|2018-05-26|USD
306805|1217161|550|2018-05-26|2018-05-26|USD
306806|1255861|480|2018-05-26|2018-05-26|USD
306807|511945|270|2018-05-26|2018-05-26|EUR
306808|1072262|999999|2018-05-26|2018-05-27|GBP
306809|1979467|999999|2018-05-26|2018-05-29|USD
306810|540527|999999|2018-05-26|2018-05-28|EUR
306811|1416025|999999|2018-05-26|2018-05-28|USD
306812|1515752|510|2018-05-26|2018-05-26|USD
307000|343069|999999|2018-05-28|2018-06-01|CAD
307001|1422256|999999|2018-05-28|2018-05-30|USD
307002|1639477|999999|2018-05-28|2018-06-02|USD
307003|1955324|605|2018-05-28|2018-05-28|USD
307004|1735144|440|2018-05-28|2018-05-28|USD
307100|1268974|670|2018-05-29|2018-05-29|USD
307101|1683650|999999|2018-05-29|2018-05-31|USD
307102|1871136|560|2018-05-29|2018-05-29|USD
307103|1878818|999999|2018-05-29|2018-06-01|USD
307104|1626502|560|2018-05-29|2018-05-29|USD
307105|1389947|605|2018-05-29|2018-05-29|USD
307106|2042685|500|2018-05-29|2018-05-29|USD
307200|2062186|999999|2018-05-30|2018-06-06|USD
307201|315458|999999|2018-05-30|2018-06-01|CAD
307202|436630|255|2018-05-30|2018-05-30|EUR
307203|893256|310|2018-05-30|2018-05-30|EUR
307204|427988|270|2018-05-30|2018-05-30|EUR
307205|189827|999999|2018-05-30|2018-05-31|AUD
307206|2003453|605|2018-05-30|2018-05-30|USD
307207|2007739|999999|2018-05-30|2018-05-31|USD
307208|1680080|999999|2018-05-30|2018-05-31|USD
307300|467742|255|2018-05-31|2018-05-31|EUR
307301|1210492|480|2018-05-31|2018-05-31|USD
307302|1291517|999999|2018-05-31|2018-06-01|USD
307303|946241|370|2018-05-31|2018-05-31|GBP
307304|207375|999999|2018-05-31|2018-06-03|CAD
307305|1732250|999999|2018-05-31|2018-06-03|USD
307306|1870609|570|2018-05-31|2018-05-31|USD
307307|150070|999999|2018-05-31|2018-06-03|AUD
307308|1632854|999999|2018-05-31|2018-06-04|USD
307309|2084804|999999|2018-05-31|2018-06-02|USD
307400|1902510|660|2018-06-01|2018-06-01|USD
307401|908524|999999|2018-06-01|2018-06-05|GBP
307402|1485919|530|2018-06-01|2018-06-01|USD
307403|993113|380|2018-06-01|2018-06-01|GBP
307404|608567|120|2018-06-01|2018-06-01|EUR
307405|256558|999999|2018-06-01|2018-06-05|CAD
307406|17675|50|2018-06-01|2018-06-01|AUD
307500|1732918|999999|2018-06-02|2018-06-04|USD
307501|868618|999999|2018-06-02|2018-06-04|EUR
307502|395449|80|2018-06-02|2018-06-02|CAD
307503|1556321|605|2018-06-02|2018-06-02|USD
307504|139529|999999|2018-06-02|2018-06-07|AUD
307505|195619|50|2018-06-02|2018-06-02|AUD
307506|1322263|999999|2018-06-02|2018-06-05|USD
307507|1737416|999999|2018-06-02|2018-06-05|USD
307508|1229095|999999|2018-06-02|2018-06-05|USD
307509|2015738|999999|2018-06-02|2018-06-04|USD
307510|2057692|999999|2018-06-02|2018-06-03|USD
307511|1692106|999999|2018-06-02|2018-06-04|USD
307512|1246059|999999|2018-06-02|2018-06-04|USD
307700|1623204|540|2018-06-04|2018-06-04|USD
307701|2022051|999999|2018-06-04|2018-06-06|USD
307702|420003|220|2018-06-04|2018-06-04|EUR
307703|1409813|550|2018-06-04|2018-06-04|USD
307704|1620481|999999|2018-06-04|2018-06-06|USD
307800|1420975|470|2018-06-05|2018-06-05|USD
307801|1886761|500|2018-06-05|2018-06-05|USD
307802|193117|40|2018-06-05|2018-06-05|AUD
307803|286542|74|2018-06-05|2018-06-05|CAD
307804|1312066|999999|2018-06-05|2018-06-06|USD
307805|625856|180|2018-06-05|2018-06-05|EUR
307806|1098886|420|2018-06-05|2018-06-05|GBP
307900|1760059|999999|2018-06-06|2018-06-09|USD
307901|1783114|999999|2018-06-06|2018-06-09|USD
307902|1804901|999999|2018-06-06|2018-06-08|USD
307903|184190|999999|2018-06-06|2018-06-08|AUD
307904|528824|999999|2018-06-06|2018-06-08|EUR
307905|1859434|430|2018-06-06|2018-06-06|USD
307906|839775|320|2018-06-06|2018-06-06|EUR
307907|1793371|610|2018-06-06|2018-06-06|USD
307908|1455859|999999|2018-06-06|2018-06-08|USD
308000|209052|999999|2018-06-07|2018-06-09|CAD
308001|1429765|999999|2018-06-07|2018-06-10|USD
308002|1368218|650|2018-06-07|2018-06-07|USD
308003|349197|74|2018-06-07|2018-06-07|CAD
308004|1891225|510|2018-06-07|2018-06-07|USD
308005|2055720|999999|2018-06-07|2018-06-11|USD
308006|1581368|530|2018-06-07|2018-06-07|USD
308007|362617|999999|2018-06-07|2018-06-13|CAD
308008|298486|100|2018-06-07|2018-06-07|CAD
308009|862891|999999|2018-06-07|2018-06-11|EUR
308100|1915335|440|2018-06-08|2018-06-08|USD
308101|2025360|610|2018-06-08|2018-06-08|USD
308102|1422665|630|2018-06-08|2018-06-08|USD
308103|479259|190|2018-06-08|2018-06-08|EUR
308104|213293|100|2018-06-08|2018-06-08|CAD
308105|1633002|560|2018-06-08|2018-06-08|USD
308106|2037895|660|2018-06-08|2018-06-08|USD
308200|243543|999999|2018-06-09|2018-06-11|CAD
308201|904480|999999|2018-06-09|2018-06-11|GBP
308202|1215755|470|2018-06-09|2018-06-09|USD
308203|613270|999999|2018-06-09|2018-06-12|EUR
308204|381230|999999|2018-06-09|2018-06-12|CAD
308205|2090359|999999|2018-06-09|2018-06-14|USD
308206|1592458|999999|2018-06-09|2018-06-14|USD
308207|1754522|999999|2018-06-09|2018-06-13|USD
308208|1272290|999999|2018-06-09|2018-06-13|USD
308209|1288552|610|2018-06-09|2018-06-09|USD
308210|1542862|540|2018-06-09|2018-06-09|USD
308211|458734|230|2018-06-09|2018-06-09|EUR
308212|1853051|480|2018-06-09|2018-06-09|USD
308400|1462274|480|2018-06-11|2018-06-11|USD
308401|1823902|999999|2018-06-11|2018-06-15|USD
308402|1519278|670|2018-06-11|2018-06-11|USD
308403|898671|320|2018-06-11|2018-06-11|EUR
308404|222517|100|2018-06-11|2018-06-11|CAD
308500|1874649|670|2018-06-12|2018-06-12|USD
308501|1725126|670|2018-06-12|2018-06-12|USD
308502|241776|74|2018-06-12|2018-06-12|CAD
308503|252694|999999|2018-06-12|2018-06-15|CAD
308504|341831|999999|2018-06-12|2018-06-13|CAD
308505|1924553|500|2018-06-12|2018-06-12|USD
308506|42347|40|2018-06-12|2018-06-12|AUD
308600|961993|380|2018-06-13|2018-06-13|GBP
308601|1435081|530|2018-06-13|2018-06-13|USD
308602|1757540|999999|2018-06-13|2018-06-16|USD
308603|598137|999999|2018-06-13|2018-06-16|EUR
308604|141571|999999|2018-06-13|2018-06-14|AUD
308605|865426|999999|2018-06-13|2018-06-16|EUR
308606|1788358|999999|2018-06-13|2018-06-16|USD
308607|1803604|510|2018-06-13|2018-06-13|USD
308608|1980967|590|2018-06-13|2018-06-13|USD
308700|1846531|450|2018-06-14|2018-06-14|USD
308701|846036|999999|2018-06-14|2018-06-19|EUR
308702|1924251|999999|2018-06-14|2018-06-16|USD
308703|1597970|585|2018-06-14|2018-06-14|USD
308704|2075893|999999|2018-06-14|2018-06-18|USD
308705|1719911|450|2018-06-14|2018-06-14|USD
308706|1952060|510|2018-06-14|2018-06-14|USD
308707|403301|255|2018-06-14|2018-06-14|EUR
308708|41530|999999|2018-06-14|2018-06-16|AUD
308709|1733863|999999|2018-06-14|2018-06-18|USD
308800|1638733|999999|2018-06-15|2018-06-16|USD
308801|70642|40|2018-06-15|2018-06-15|AUD
308802|1907243|999999|2018-06-15|2018-06-17|USD
308803|1401397|999999|2018-06-15|2018-06-17|USD
308804|1329661|999999|2018-06-15|2018-06-19|USD
308805|1458396|585|2018-06-15|2018-06-15|USD
308806|539066|999999|2018-06-15|2018-06-18|EUR
308900|1167732|370|2018-06-16|2018-06-16|GBP
308901|1969340|999999|2018-06-16|2018-06-18|USD
308902|1209401|999999|2018-06-16|2018-06-18|USD
308903|628154|999999|2018-06-16|2018-06-19|EUR
308904|1699480|999999|2018-06-16|2018-06-17|USD
308905|1752229|630|2018-06-16|2018-06-16|USD
308906|1987974|999999|2018-06-16|2018-06-18|USD
308907|233871|999999|2018-06-16|2018-06-20|CAD
308908|1871268|500|2018-06-16|2018-06-16|USD
308909|878318|330|2018-06-16|2018-06-16|EUR
308910|7247|999999|2018-06-16|2018-06-19|AUD
308911|1269771|999999|2018-06-16|2018-06-17|USD
308912|1928466|999999|2018-06-16|2018-06-18|USD
309100|1796844|999999|2018-06-18|2018-06-21|USD
309101|569215|999999|2018-06-18|2018-06-23|EUR
309102|849521|999999|2018-06-18|2018-06-19|EUR
309103|1015342|390|2018-06-18|2018-06-18|GBP
309104|1470259|570|2018-06-18|2018-06-18|USD
309200|1450228|585|2018-06-19|2018-06-19|USD
309201|1262857|999999|2018-06-19|2018-06-23|USD
309202|2022182|610|2018-06-19|2018-06-19|USD
309203|1801857|670|2018-06-19|2018-06-19|USD
309204|589937|999999|2018-06-19|2018-06-21|EUR
309205|465849|270|2018-06-19|2018-06-19|EUR
309206|1639422|999999|2018-06-19|2018-06-20|USD
309300|990028|400|2018-06-20|2018-06-20|GBP
309301|1406874|560|2018-06-20|2018-06-20|USD
309302|587112|999999|2018-06-20|2018-06-25|EUR
309303|103324|10|2018-06-20|2018-06-20|AUD
309304|855061|340|2018-06-20|2018-06-20|EUR
309305|577433|240|2018-06-20|2018-06-20|EUR
309306|1724829|510|2018-06-20|2018-06-20|USD
309307|1963855|450|2018-06-20|2018-06-20|USD
309308|1238045|999999|2018-06-20|2018-06-25|USD
309400|1869918|999999|2018-06-21|2018-06-27|USD
309401|1882597|650|2018-06-21|2018-06-21|USD
309402|1816383|999999|2018-06-21|2018-06-25|USD
309403|597653|999999|2018-06-21|2018-06-23|EUR
309404|2007877|560|2018-06-21|2018-06-21|USD
309405|228377|80|2018-06-21|2018-06-21|CAD
309406|1988877|999999|2018-06-21|2018-06-23|USD
309407|19207|50|2018-06-21|2018-06-21|AUD
309408|484382|210|2018-06-21|2018-06-21|EUR
309409|1577226|999999|2018-06-21|2018-06-24|USD
309500|1404873|670|2018-06-22|2018-06-22|USD
309501|1322532|999999|2018-06-22|2018-06-25|USD
309502|1743429|999999|2018-06-22|2018-06-25|USD
309503|572001|999999|2018-06-22|2018-06-25|EUR
309504|1131230|999999|2018-06-22|2018-06-25|GBP
309505|525780|200|2018-06-22|2018-06-22|EUR
309506|1757210|999999|2018-06-22|2018-06-24|USD
309600|1933017|430|2018-06-23|2018-06-23|USD
309601|813075|330|2018-06-23|2018-06-23|EUR
309602|539175|999999|2018-06-23|2018-06-27|EUR
309603|1978849|660|2018-06-23|2018-06-23|USD
309604|1333780|999999|2018-06-23|2018-06-26|USD
309605|1763999|999999|2018-06-23|2018-06-26|USD
309606|1417679|480|2018-06-23|2018-06-23|USD
309607|1792654|660|2018-06-23|2018-06-23|USD
309608|1520615|560|2018-06-23|2018-06-23|USD
309609|1502432|590|2018-06-23|2018-06-23|USD
309610|1893869|999999|2018-06-23|2018-06-25|USD
309611|1988268|999999|2018-06-23|2018-06-26|USD
309612|2073871|630|2018-06-23|2018-06-23|USD
309800|1831494|999999|2018-06-25|2018-06-26|USD
309801|1562775|999999|2018-06-25|2018-06-26|USD
309802|843113|310|2018-06-25|2018-06-25|EUR
309803|1425678|465|2018-06-25|2018-06-25|USD
309804|215446|80|2018-06-25|2018-06-25|CAD
309900|1894564|999999|2018-06-26|2018-06-27|USD
309901|1854247|605|2018-06-26|2018-06-26|USD
309902|255278|999999|2018-06-26|2018-06-28|CAD
309903|2006655|999999|2018-06-26|2018-07-01|USD
309904|1564477|999999|2018-06-26|2018-06-29|USD
309905|503234|190|2018-06-26|2018-06-26|EUR
309906|1265632|620|2018-06-26|2018-06-26|USD
310000|2021072|999999|2018-06-27|2018-07-01|USD
310001|163416|999999|2018-06-27|2018-07-01|AUD
310002|248168|999999|2018-06-27|2018-06-30|CAD
310003|1790213|999999|2018-06-27|2018-06-30|USD
310004|970559|999999|2018-06-27|2018-06-29|GBP
310005|1216067|999999|2018-06-27|2018-06-29|USD
310006|533515|255|2018-06-27|2018-06-27|EUR
310007|941251|420|2018-06-27|2018-06-27|GBP
310008|146853|999999|2018-06-27|2018-06-28|AUD
310100|1910458|999999|2018-06-28|2018-07-01|USD
310101|1259925|999999|2018-06-28|2018-06-29|USD
310102|1019762|400|2018-06-28|2018-06-28|GBP
310103|1713337|999999|2018-06-28|2018-07-02|USD
310104|453971|999999|2018-06-28|2018-07-02|EUR
310105|384492|74|2018-06-28|2018-06-28|CAD
310106|1329668|999999|2018-06-28|2018-07-02|USD
310107|653410|180|2018-06-28|2018-06-28|EUR
310108|924891|390|2018-06-28|2018-06-28|GBP
310109|593977|210|2018-06-28|2018-06-28|EUR
310200|1236959|999999|2018-06-29|2018-06-30|USD
310201|600349|999999|2018-06-29|2018-07-02|EUR
310202|1568944|999999|2018-06-29|2018-06-30|USD
310203|1480712|490|2018-06-29|2018-06-29|USD
310204|235342|80|2018-06-29|2018-06-29|CAD
310205|1594914|999999|2018-06-29|2018-07-01|USD
310206|1977333|530|2018-06-29|2018-06-29|USD
310300|372403|90|2018-06-30|2018-06-30|CAD
310301|289674|74|2018-06-30|2018-06-30|CAD
310302|1941625|490|2018-06-30|2018-06-30|USD
310303|486708|999999|2018-06-30|2018-07-03|EUR
310304|1876011|999999|2018-06-30|2018-07-02|USD
310305|1279204|605|2018-06-30|2018-06-30|USD
310306|382956|999999|2018-06-30|2018-07-04|CAD
310307|1551906|430|2018-06-30|2018-06-30|USD
310308|1848442|660|2018-06-30|2018-06-30|USD
310309|207019|999999|2018-06-30|2018-07-02|CAD
310310|2027463|999999|2018-06-30|2018-07-01|USD
310311|27616|999999|2018-06-30|2018-07-04|AUD
310312|175818|40|2018-06-30|2018-06-30|AUD
310500|368977|100|2018-07-02|2018-07-02|CAD
310501|1488476|540|2018-07-02|2018-07-02|USD
310502|1763144|999999|2018-07-02|2018-07-03|USD
310503|608852|999999|2018-07-02|2018-07-08|EUR
310504|489706|999999|2018-07-02|2018-07-04|EUR
310600|1599888|585|2018-07-03|2018-07-03|USD
310601|1775097|999999|2018-07-03|2018-07-07|USD
310602|338121|999999|2018-07-03|2018-07-06|CAD
310603|158054|999999|2018-07-03|2018-07-04|AUD
310604|1761820|620|2018-07-03|2018-07-03|USD
310605|423358|999999|2018-07-03|2018-07-07|EUR
310606|1790438|999999|2018-07-03|2018-07-05|USD
310700|174937|60|2018-07-04|2018-07-04|AUD
310701|857119|330|2018-07-04|2018-07-04|EUR
310702|1413254|999999|2018-07-04|2018-07-07|USD
310703|889470|999999|2018-07-04|2018-07-10|EUR
310704|1882354|530|2018-07-04|2018-07-04|USD
310705|64864|999999|2018-07-04|2018-07-06|AUD
310706|1251211|999999|2018-07-04|2018-07-07|USD
310707|58023|40|2018-07-04|2018-07-04|AUD
310708|407561|999999|2018-07-04|2018-07-05|EUR
310800|1126317|420|2018-07-05|2018-07-05|GBP
310801|1242000|999999|2018-07-05|2018-07-08|USD
310802|1679990|999999|2018-07-05|2018-07-08|USD
310803|1566144|999999|2018-07-05|2018-07-06|USD
310804|2074756|590|2018-07-05|2018-07-05|USD
310805|537365|999999|2018-07-05|2018-07-06|EUR
310806|1647275|999999|2018-07-05|2018-07-06|USD
310807|1588825|999999|2018-07-05|2018-07-08|USD
310808|1294340|620|2018-07-05|2018-07-05|USD
310809|1129216|999999|2018-07-05|2018-07-07|GBP
310900|1501595|999999|2018-07-06|2018-07-11|USD
310901|79770|60|2018-07-06|2018-07-06|AUD
310902|852728|310|2018-07-06|2018-07-06|EUR
310903|1791995|440|2018-07-06|2018-07-06|USD
310904|1696205|510|2018-07-06|2018-07-06|USD
310905|2074785|590|2018-07-06|2018-07-06|USD
310906|1940901|999999|2018-07-06|2018-07-07|USD
311000|590289|999999|2018-07-07|2018-07-10|EUR
311001|88309|35|2018-07-07|2018-07-07|AUD
311002|149946|999999|2018-07-07|2018-07-12|AUD
311003|1169549|999999|2018-07-07|2018-07-08|GBP
311004|1660175|999999|2018-07-07|2018-07-08|USD
311005|1302516|999999|2018-07-07|2018-07-09|USD
311006|1129442|360|2018-07-07|2018-07-07|GBP
311007|1690679|610|2018-07-07|2018-07-07|USD
311008|1205071|999999|2018-07-07|2018-07-09|USD
311009|999017|390|2018-07-07|2018-07-07|GBP
311010|2058798|999999|2018-07-07|2018-07-09|USD
311011|304057|999999|2018-07-07|2018-07-08|CAD
311012|1901014|999999|2018-07-07|2018-07-13|USD
311200|32008|50|2018-07-09|2018-07-09|AUD
311201|1578727|999999|2018-07-09|2018-07-11|USD
311202|1125764|999999|2018-07-09|2018-07-13|GBP
311203|221370|999999|2018-07-09|2018-07-11|CAD
311204|534328|999999|2018-07-09|2018-07-11|EUR
311300|1517642|585|2018-07-10|2018-07-10|USD
311301|1507791|650|2018-07-10|2018-07-10|USD
311302|1091539|999999|2018-07-10|2018-07-16|GBP
311303|2062917|999999|2018-07-10|2018-07-11|USD
311304|170784|999999|2018-07-10|2018-07-13|AUD
311305|1750899|999999|2018-07-10|2018-07-13|USD
311306|1196938|999999|2018-07-10|2018-07-11|GBP
311400|1980098|999999|2018-07-11|2018-07-14|USD
311402|855061|999999|2018-07-11|2018-07-16|EUR
311403|1996403|500|2018-07-11|2018-07-11|USD
311404|1264527|999999|2018-07-11|2018-07-13|USD
311405|2073302|999999|2018-07-11|2018-07-17|USD
311406|400500|999999|2018-07-11|2018-07-13|EUR
311407|1541091|670|2018-07-11|2018-07-11|USD
311408|1666798|999999|2018-07-11|2018-07-13|USD
311500|2054854|999999|2018-07-12|2018-07-13|USD
311501|55066|10|2018-07-12|2018-07-12|AUD
311502|1785664|999999|2018-07-12|2018-07-18|USD
311503|1283461|999999|2018-07-12|2018-07-13|USD
311504|1457500|630|2018-07-12|2018-07-12|USD
311505|1973448|510|2018-07-12|2018-07-12|USD
311506|1650654|999999|2018-07-12|2018-07-14|USD
311507|446584|999999|2018-07-12|2018-07-13|EUR
311508|120720|999999|2018-07-12|2018-07-13|AUD
311509|1774947|999999|2018-07-12|2018-07-16|USD
311600|425252|255|2018-07-13|2018-07-13|EUR
311601|2095952|999999|2018-07-13|2018-07-18|USD
311602|276509|999999|2018-07-13|2018-07-16|CAD
311603|695361|999999|2018-07-13|2018-07-16|EUR
311604|1236111|999999|2018-07-13|2018-07-14|USD
311605|1835272|999999|2018-07-13|2018-07-16|USD
311606|1856161|500|2018-07-13|2018-07-13|USD
311700|433811|240|2018-07-14|2018-07-14|EUR
311701|445975|255|2018-07-14|2018-07-14|EUR
311702|1247764|999999|2018-07-14|2018-07-15|USD
311703|1528188|999999|2018-07-14|2018-07-17|USD
311704|2001917|630|2018-07-14|2018-07-14|USD
311705|1676193|590|2018-07-14|2018-07-14|USD
311706|99810|50|2018-07-14|2018-07-14|AUD
311707|1328109|999999|2018-07-14|2018-07-19|USD
311708|1288206|440|2018-07-14|2018-07-14|USD
311709|445731|999999|2018-07-14|2018-07-17|EUR
311710|2084409|999999|2018-07-14|2018-07-17|USD
311711|1479570|510|2018-07-14|2018-07-14|USD
