OrderKey|Line Number|ProductKey|Quantity|Unit Price|Net Price|Unit Cost
346007|0|2500|4|23.72|23.72|12.09
346007|1|1331|2|26.99|26.99|12.41
346008|0|1579|2|219|219|72.56
346008|1|1429|1|289|289|132.9
346008|2|1681|2|6.89|6.1321|3.17
346008|3|1769|4|34|34|15.64
346200|0|1648|1|109.99|109.99|56.08
346201|0|1446|4|289|251.43|132.9
346201|1|1658|1|109.99|103.3906|56.08
346202|0|822|4|27.9|27.9|12.83
346202|1|2351|3|399.99|399.99|183.94
346202|2|1669|1|6.89|6.1321|3.17
346300|0|463|6|619|619|205.09
346300|1|512|1|129|129|65.77
346300|2|1831|2|999|999|509.32
346300|3|682|3|136|136|62.54
346301|0|1030|3|148|148|68.06
346301|1|1665|1|4.99|4.99|2.54
346301|2|452|7|219.95|219.95|112.14
346302|0|365|4|599|599|275.46
346302|1|1589|1|9.99|9.0909|5.09
346302|2|675|2|219|216.81|72.56
346303|0|1631|1|12.66|10.8876|5.82
346304|0|107|8|132.99|117.0312|61.16
346400|0|1407|1|16|16|8.16
346401|0|1596|1|12.66|12.66|5.82
346401|1|721|5|248|213.28|82.17
346401|2|2095|1|1475|1475|488.7
346401|3|2019|1|665.94|612.6648|220.64
346401|4|443|2|349|349|160.49
346402|0|1547|2|255|247.35|117.27
346403|0|1159|1|1520|1368|503.61
346403|1|1149|4|432|388.8|220.25
346403|2|1704|6|6.99|6.99|3.56
346404|0|1250|1|59.99|53.991|30.58
346404|1|1523|2|299|266.11|137.5
346404|2|1050|2|312|287.04|143.48
346405|0|54|8|296|281.2|98.07
346405|1|1692|2|6.99|6.99|3.56
346405|2|135|2|349.95|311.4555|160.93
346405|3|1609|4|259.99|259.99|86.14
346405|4|1339|1|35.99|30.9514|16.55
346405|5|68|5|25.69|24.4055|13.1
346405|6|1549|3|389|350.1|128.88
346500|0|1450|1|308|274.12|141.64
346500|1|1589|1|9.99|9.99|5.09
346501|0|1034|6|290|269.7|96.08
346501|1|507|5|259|259|119.11
346502|0|88|3|149.99|149.99|49.69
346503|0|1693|7|6.88|6.3984|3.16
346503|1|163|3|1592.2|1417.058|527.53
346503|2|2050|3|199.99|193.9903|91.97
346504|0|260|2|339|294.93|155.89
346505|0|484|1|129|129|65.77
346505|1|1561|6|402|402|133.19
346506|0|183|2|109|99.19|50.13
346506|1|1640|1|22.89|20.1432|7.58
346600|0|2053|2|99.99|99.99|50.98
346601|0|416|1|969|959.31|321.05
346602|0|113|1|249.99|249.99|82.83
346602|1|1664|1|8.99|7.8213|4.13
346602|2|1622|1|219|194.91|72.56
346603|0|185|3|169|169|55.99
346603|2|418|3|269.95|234.8565|137.63
346604|0|2113|7|508|441.96|258.99
346700|0|1646|1|159.99|147.1908|73.57
346701|0|2517|2|3.35|2.881|1.71
346701|1|1523|6|299|299|137.5
346702|0|1630|2|22.89|19.9143|7.58
346702|1|1425|2|529|460.23|175.27
346703|0|488|1|49|45.08|24.98
346703|1|1306|3|68|68|31.27
346704|0|1595|6|22.89|22.89|7.58
346704|1|1616|6|56.99|56.99|26.21
346704|2|456|1|559|559|257.06
346704|3|61|9|181|157.47|83.24
346705|0|2089|1|257.5|229.175|131.28
346705|1|1670|3|8.99|8.99|4.13
346705|2|1633|2|13.89|13.89|6.39
346705|3|312|6|259|233.1|132.05
346706|0|1372|1|35.99|35.99|16.55
346706|1|1312|4|205|205|94.27
346706|2|1623|7|219|194.91|72.56
346706|3|323|1|369|365.31|169.69
346707|0|1413|1|299|290.03|137.5
346707|1|1608|2|109.99|94.5914|56.08
346707|2|2090|1|1475|1298|488.7
346708|0|651|6|116|116|53.34
346900|0|1668|2|6.99|6.99|3.56
346900|1|1634|1|9.99|8.7912|5.09
346900|2|1585|1|22.89|20.1432|7.58
346901|0|1692|2|6.99|6.99|3.56
346901|1|455|3|919|799.53|304.48
346901|2|378|2|758|659.46|348.58
346902|0|171|7|99|99|45.53
347000|0|1473|2|269|269|123.7
347000|1|668|1|147|130.83|67.6
347000|2|1695|5|4.98|4.98|2.54
347001|0|1452|3|293|257.84|134.74
347001|1|374|2|1299|1143.12|430.38
347001|2|398|4|382.95|340.8255|195.24
347002|0|1573|4|58.99|50.7314|27.13
347003|0|1619|2|59.99|52.1913|27.59
347003|1|482|2|179|166.47|82.32
344503|1|647|3|87|87|44.36
344504|0|2457|3|19.99|19.99|10.19
344504|1|1810|3|32|29.44|16.31
344504|2|1776|4|43|38.27|21.92
344600|0|61|1|181|157.47|83.24
344600|1|1711|1|70.13|70.13|32.25
344600|2|440|2|219.95|204.5535|112.14
344600|3|1468|9|189|189|86.91
344600|4|1359|6|42.99|39.9807|14.24
344600|5|1703|4|5.39|5.0666|2.75
344600|6|62|3|181|164.71|83.24
344601|0|1607|2|179.99|179.99|82.77
344601|1|1639|2|9.99|8.991|5.09
344602|0|91|8|149.99|131.9912|49.69
344602|1|2117|4|745.99|738.5301|343.05
344602|2|534|2|139|139|70.87
344603|0|1178|3|998|868.26|330.66
344603|1|1360|2|46.99|41.8211|15.57
344604|0|1291|8|366.55|340.8915|121.45
344604|1|1517|2|267|237.63|122.78
344604|2|1117|3|436.2|436.2|144.52
344605|0|1453|2|258|224.46|118.65
344606|0|981|1|188.5|188.5|86.68
344606|1|551|4|2295|2295|760.38
344606|2|1396|1|22.99|22.99|10.57
344607|0|2508|5|4.74|4.4556|2.42
344608|0|182|1|119|119|54.72
344608|1|826|3|16.9|15.041|8.62
344800|0|1588|4|13.89|13.89|6.39
344801|0|1632|2|17.99|16.7307|8.27
344801|1|1577|1|219|194.91|72.56
344801|2|1995|1|665.94|579.3678|220.64
344802|0|583|3|251|223.39|83.16
344900|0|238|1|569|500.72|261.66
344900|1|333|7|319|274.34|162.64
344900|2|616|2|499|439.12|254.4
344901|0|222|3|569|500.72|261.66
344902|0|124|4|279.99|279.99|128.76
344903|0|6|1|21.57|21.57|11
344903|2|1621|2|12.99|12.99|6.62
344904|0|2509|3|4.06|3.654|2.07
345000|0|1641|1|12.66|12.66|5.82
345000|1|2296|1|268.5|244.335|123.47
345000|2|1075|2|338|297.44|155.43
345001|0|1650|3|289.99|255.1912|96.08
345002|0|1584|10|9.99|8.8911|5.09
345002|1|364|1|382.95|336.996|195.24
345002|2|2512|4|129.99|129.99|43.07
345003|0|1519|2|310|275.9|142.56
345003|1|405|1|699|601.14|321.44
345004|0|668|1|147|138.18|67.6
345005|0|314|6|309|278.1|157.54
345005|1|1520|1|280|266|128.76
345005|2|1420|5|199|173.13|91.51
345005|3|1362|2|16.99|16.99|7.81
345005|4|1652|1|179.99|156.5913|82.77
345005|5|2401|2|299.99|266.9911|152.94
345005|6|1583|6|13.89|13.89|6.39
345100|0|135|7|349.95|349.95|160.93
345100|1|652|4|121|107.69|55.64
345100|2|1514|1|208|189.28|95.65
345101|0|295|2|279|253.89|142.24
345101|1|2494|1|2.94|2.5872|1.5
345102|0|209|2|699|678.03|321.44
345102|1|87|2|99.99|98.9901|45.98
345103|0|1551|8|299|278.07|137.5
345104|0|1598|4|57.88|51.5132|26.62
345104|1|1525|2|402|377.88|133.19
345104|2|1478|1|300|300|137.96
345105|0|434|7|599|569.05|275.46
345106|0|71|5|47.95|47.95|22.05
345200|0|1587|1|17.99|17.99|8.27
345200|1|1584|2|9.99|9.99|5.09
345200|2|34|5|95.95|83.4765|48.92
345200|4|1620|8|60.99|53.6712|28.05
345200|5|1486|3|288|282.24|132.44
345201|0|1410|1|230|211.6|105.77
345202|0|1940|1|899|899|413.42
345202|1|1387|8|28.99|24.9314|13.33
345202|2|1428|1|268|268|123.24
345202|3|216|4|549|549|252.47
345202|4|325|1|499|499|229.47
345202|5|226|1|299|299|152.44
345203|0|388|3|382.95|379.1205|195.24
345204|0|420|4|499.9|429.914|254.86
345300|0|1524|2|330|300.3|151.76
345300|1|699|1|196|196|90.13
345300|2|1473|3|269|234.03|123.7
345300|3|1588|3|13.89|13.89|6.39
345301|0|1590|2|22.89|20.3721|7.58
345301|1|1825|1|32|29.76|16.31
345302|0|49|4|199.95|181.9545|91.95
345302|1|1633|4|13.89|13.89|6.39
345302|2|2459|2|215.62|213.4638|71.44
345302|3|2130|2|445|391.6|204.64
345302|4|443|1|349|345.51|160.49
345302|5|1668|9|6.99|6.291|3.56
345302|6|1461|1|308|308|141.64
345303|0|1655|2|289.99|255.1912|96.08
345304|0|610|5|109|109|55.57
345305|0|1371|2|32.99|29.0312|15.17
345305|1|1483|3|269|236.72|123.7
345306|0|1700|2|8.88|8.0808|4.08
345306|1|1510|2|129|114.81|65.77
345307|0|439|1|559|559|257.06
345308|0|2495|3|9.99|8.7912|5.09
345500|0|419|9|369|321.03|188.13
345500|1|646|7|219|219|72.56
345501|0|369|6|699|699|321.44
345502|0|1370|1|47.44|41.7472|21.82
345600|0|459|6|269.9|269.9|137.6
345600|1|1642|1|57.88|57.88|26.62
345600|2|1598|1|57.88|49.7768|26.62
345600|3|1681|1|6.89|6.201|3.17
345600|4|127|1|143.4|143.4|73.11
345600|5|1014|3|129|112.23|59.32
345601|0|1327|2|46.99|41.8211|15.57
345601|1|734|1|149|132.61|68.52
345601|2|1646|1|159.99|159.99|73.57
345601|3|235|1|799|799|264.72
345601|4|2169|4|129.9|124.704|66.23
345602|0|112|2|249.99|222.4911|82.83
345603|0|307|3|369|332.1|169.69
345604|0|1705|1|6.88|6.2608|3.16
345604|1|1676|2|8.99|7.8213|4.13
345700|0|1681|6|6.89|6.0632|3.17
345700|1|1584|1|9.99|8.7912|5.09
345701|0|1576|6|12.99|12.99|6.62
345701|1|108|6|132.99|119.691|61.16
345701|3|1588|1|13.89|12.501|6.39
345701|4|150|2|1184.97|1078.3227|392.6
345701|5|1545|2|268|246.56|123.24
345701|6|1463|2|293|290.07|134.74
345702|0|457|5|219.95|219.95|112.14
345702|1|553|1|699|615.12|321.44
345702|2|1737|1|28|24.92|14.28
345703|0|1578|2|219|219|72.56
345704|0|1536|1|298|265.22|137.04
345705|0|1440|3|189|189|86.91
345800|0|2512|2|129.99|113.0913|43.07
345800|1|16|5|109.95|100.0545|50.56
345801|0|607|8|251|230.92|83.16
343402|0|425|2|369|339.48|188.13
343402|1|1709|9|70.13|65.2209|32.25
343402|2|1585|3|22.89|22.89|7.58
343402|3|1610|2|289.99|289.99|96.08
343500|0|1617|5|57.99|57.99|26.67
343500|1|449|4|349|349|160.49
343501|0|423|5|599|599|275.46
343501|1|1529|4|255|255|117.27
343501|2|923|1|1.99|1.99|1.01
343502|0|1593|2|13.89|12.7788|6.39
343502|1|1015|7|200|200|66.26
343502|2|1697|1|5.39|4.9588|2.75
343502|3|748|2|13.5|13.5|6.88
343503|0|821|5|29.9|29.9|13.75
343503|1|1650|5|289.99|289.99|96.08
343503|2|1451|1|268|238.52|123.24
343503|3|1560|6|330|326.7|151.76
343503|4|1942|1|299.99|266.9911|152.94
343503|5|605|4|459|436.05|152.08
343503|6|495|3|139|139|70.87
343504|0|1675|1|6.89|6.201|3.17
343504|1|423|6|599|539.1|275.46
343600|0|432|6|499.9|499.9|254.86
343601|0|647|3|87|87|44.36
343601|1|1409|2|589|589|195.15
343601|2|2177|4|745.99|745.99|343.05
343601|3|1320|6|26.99|24.0211|12.41
343602|0|419|4|369|343.17|188.13
343602|1|721|4|248|230.64|82.17
343602|2|632|1|139|125.1|70.87
343603|0|1520|3|280|280|128.76
343603|1|586|4|109|104.64|55.57
343604|0|1557|1|310|310|142.56
343604|1|1610|1|289.99|263.8909|96.08
343604|2|2406|6|429.99|378.3912|197.74
343605|0|1444|1|230|230|105.77
343700|0|195|2|639|639|293.85
343700|1|377|3|599|599|275.46
343701|0|1524|2|330|290.4|151.76
343701|1|1132|5|627|558.03|207.74
343701|2|1111|1|328|298.48|150.84
343701|3|1764|5|46.8|41.652|23.86
343702|0|1082|4|304|264.48|139.8
343702|1|877|3|129.95|115.6555|43.06
343703|0|1615|3|289.99|255.1912|96.08
343704|0|1598|1|57.88|53.8284|26.62
343705|0|1610|6|289.99|263.8909|96.08
343705|1|840|1|39.9|37.905|18.35
343706|0|1866|2|999.9|969.903|509.78
343706|1|1652|3|179.99|178.1901|82.77
343706|2|59|3|156|145.08|79.53
343706|3|1324|5|38.99|38.99|17.93
343706|4|1519|2|310|310|142.56
343800|0|142|2|299.99|260.9913|152.94
343801|0|513|2|99|88.11|50.47
343801|1|431|3|369|369|188.13
343801|2|2058|2|139.99|134.3904|71.37
343801|3|200|3|549|488.61|252.47
343802|0|1214|4|165|151.8|84.12
343803|0|993|1|281|247.28|143.26
343803|1|1474|3|208|208|95.65
343803|2|701|4|169|152.1|77.72
343804|0|1564|2|302|265.76|100.06
343804|1|1413|2|299|263.12|137.5
343804|2|1324|9|38.99|36.2607|17.93
343900|0|1566|1|266|239.4|122.32
343900|1|2069|5|179.99|179.99|82.77
343901|0|336|3|699|629.1|321.44
343902|0|1439|3|301|301|138.42
343903|0|1139|1|328|298.48|150.84
343903|1|1584|3|9.99|8.8911|5.09
343903|2|2497|4|9.99|8.7912|5.09
343903|3|1276|6|52.13|52.13|26.58
343903|4|1429|4|289|262.99|132.9
343904|0|1560|2|330|313.5|151.76
343904|1|2375|2|109.99|109.99|56.08
343904|2|464|2|679|679|224.97
343904|3|1452|7|293|293|134.74
343904|4|465|1|259|222.74|119.11
343905|0|1648|1|109.99|100.0909|56.08
343905|1|1420|5|199|181.09|91.51
343906|0|702|4|79|68.73|40.28
343906|1|449|2|349|314.1|160.49
343906|2|1065|2|588|588|194.82
343907|0|1706|8|8.88|8.2584|4.08
343908|0|1652|2|179.99|160.1911|82.77
344100|0|2201|1|229.99|204.6911|105.76
344100|1|1581|3|219|194.91|72.56
344101|0|1266|6|49.96|49.96|25.47
344102|0|1364|5|26.99|26.99|12.41
344102|1|2495|1|9.99|9.8901|5.09
344102|2|2313|6|229.99|197.7914|105.76
344200|0|437|7|499.9|454.909|254.86
344200|1|1467|2|301|264.88|138.42
344201|0|170|2|109|93.74|50.13
344201|1|2098|7|508|441.96|258.99
344202|0|1600|2|57.88|53.8284|26.62
344202|1|1271|1|6.95|6.95|3.54
344202|2|710|6|121|121|55.64
344202|3|1624|5|219|219|72.56
344203|0|1598|4|57.88|57.88|26.62
344203|1|1394|5|49.99|48.9902|16.56
344204|0|2395|4|199.99|199.99|101.96
344204|1|1548|8|266|263.34|122.32
344204|2|2011|1|99.99|92.9907|50.98
344204|3|346|4|659|659|303.05
344204|4|436|4|369|324.72|188.13
344204|5|2170|1|1650|1650|546.68
344300|0|1492|4|239|205.54|109.91
344301|0|1458|3|200|200|91.97
344302|0|847|4|15.6|14.352|7.95
344302|1|643|1|169|155.48|77.72
344302|2|144|3|299.99|299.99|152.94
344302|3|770|5|52.9|52.9|26.97
344302|4|1612|3|179.99|158.3912|82.77
344303|0|1476|5|288|273.6|132.44
344304|0|1467|2|301|301|138.42
344305|0|2164|8|1650|1567.5|546.68
344400|0|1640|6|22.89|20.1432|7.58
344401|0|54|2|296|278.24|98.07
344402|0|974|1|148|133.2|68.06
344402|1|495|8|139|139|70.87
344402|2|419|4|369|369|188.13
344402|3|2176|3|1650|1650|546.68
344403|0|1666|2|16.89|14.5254|5.6
344404|0|1408|4|529|529|175.27
344404|1|564|2|2499|2274.09|827.97
344404|2|1566|1|266|236.74|122.32
344405|0|1501|1|229|226.71|105.31
344405|1|1616|1|56.99|56.99|26.21
344406|0|1629|1|9.99|9.99|5.09
344500|0|1701|7|4.98|4.98|2.54
344500|1|2501|3|23.72|21.348|12.09
344501|0|400|1|758|758|348.58
344501|1|1601|3|159.99|142.3911|73.57
344501|2|1418|2|293|260.77|134.74
344501|3|1434|4|268|268|123.24
344501|4|2099|3|257.5|254.925|131.28
344502|0|1615|2|289.99|258.0911|96.08
344502|1|677|2|79|79|40.28
344502|2|925|1|1.99|1.8109|1.01
344503|0|2069|3|179.99|161.991|82.77
342104|3|1476|2|288|256.32|132.44
342200|0|1652|5|179.99|179.99|82.77
342201|0|1360|1|46.99|40.8813|15.57
342202|0|1621|3|12.99|12.4704|6.62
342202|1|1636|1|12.66|12.66|5.82
342203|0|1756|4|64.9|60.357|33.09
342203|1|151|3|1184.97|1054.6233|392.6
342204|0|1445|2|268|246.56|123.24
342205|0|2026|1|199.99|199.99|91.97
342206|0|1652|1|179.99|156.5913|82.77
342300|0|235|3|799|703.12|264.72
342301|0|449|2|349|349|160.49
342301|1|416|1|969|872.1|321.05
342301|2|1105|6|568|568|188.19
342302|0|600|3|2499|2174.13|827.97
342302|1|1554|1|298|286.08|137.04
342302|2|1547|1|255|255|117.27
342302|3|1701|9|4.98|4.98|2.54
342303|0|2011|4|99.99|86.9913|50.98
342303|1|2107|3|791|791|363.75
342304|0|1624|2|219|219|72.56
342305|0|1594|1|9.99|9.99|5.09
342306|0|1565|5|255|224.4|117.27
342400|0|1346|1|23|23|10.58
342400|1|2115|1|877.5|816.075|403.53
342400|2|1375|3|42|37.8|13.92
342400|3|1594|9|9.99|9.0909|5.09
342401|0|485|1|99|99|50.47
342401|1|1407|3|16|15.52|8.16
342401|2|1482|4|239|212.71|109.91
342401|3|1414|4|256|256|117.73
342401|4|1674|1|6.99|6.99|3.56
342401|5|1589|1|9.99|9.5904|5.09
342401|6|1558|1|380|380|125.9
342402|0|2393|6|399.99|351.9912|183.94
342403|0|2235|7|101.99|89.7512|52
342404|0|2145|6|129.9|115.611|66.23
342500|0|1573|3|58.99|53.6809|27.13
342501|0|2503|8|9.99|9.99|5.09
342501|1|1450|9|308|308|141.64
342502|0|2160|3|445|387.15|204.64
342502|1|2104|2|257.5|224.025|131.28
342502|2|1553|1|268|268|123.24
342503|0|559|1|251|220.88|115.43
342503|1|1694|1|8.88|8.2584|4.08
342503|2|1623|2|219|190.53|72.56
342503|3|1934|2|899|872.03|413.42
342504|0|2492|6|24.99|24.99|12.74
342504|1|459|2|269.9|237.512|137.6
342504|2|441|4|229.9|209.209|117.21
342505|0|2499|5|23.72|21.1108|12.09
342506|0|418|10|269.95|242.955|137.63
342506|1|426|6|499.9|444.911|254.86
342506|2|1520|1|280|280|128.76
342507|0|1493|5|269|231.34|123.7
342507|1|169|5|119|119|54.72
342508|0|2085|4|1475|1283.25|488.7
342700|0|1645|3|57.88|53.8284|26.62
342700|1|2497|1|9.99|8.8911|5.09
342700|2|2507|4|4.74|4.74|2.42
342700|3|918|6|179|161.1|59.31
342701|0|561|6|139|129.27|70.87
342701|1|226|2|299|263.12|152.44
342701|2|2142|3|445|445|204.64
342702|0|383|1|599|599|275.46
342800|0|1498|1|300|300|137.96
342800|1|660|2|159|159|73.12
342801|0|1481|2|229|229|105.31
342801|1|1534|4|398|382.08|131.87
342801|2|1467|4|301|267.89|138.42
342802|0|1621|3|12.99|11.3013|6.62
342802|1|91|5|149.99|137.9908|49.69
342803|0|1445|3|268|265.32|123.24
342804|0|524|2|179|159.31|82.32
342900|0|1597|7|57.88|57.88|26.62
342900|1|457|4|219.95|204.5535|112.14
342900|2|1512|1|239|239|109.91
342900|3|1551|7|299|272.09|137.5
342901|0|61|7|181|175.57|83.24
342902|0|405|6|699|699|321.44
342902|1|1572|5|57.99|57.99|26.67
342902|2|1584|2|9.99|8.7912|5.09
342903|0|1427|6|230|230|105.77
342904|0|1710|4|70.13|70.13|32.25
342904|1|1584|2|9.99|8.991|5.09
342904|2|1625|3|219|199.29|72.56
342904|3|57|4|156|156|79.53
342904|4|1125|3|436.2|375.132|144.52
342904|5|740|4|248|248|82.17
342905|0|1711|5|70.13|60.3118|32.25
342906|0|418|2|269.95|240.2555|137.63
342906|1|938|2|99|88.11|50.47
343000|0|1688|3|8.88|7.992|4.08
343001|0|582|3|299|278.07|137.5
343002|0|41|1|232|232|106.69
343002|1|481|3|139|123.71|63.92
343002|2|443|8|349|314.1|160.49
343002|3|1524|2|330|297|151.76
343003|0|339|1|879.9|879.9|404.63
343003|1|505|2|619|550.91|205.09
343004|0|1594|3|9.99|8.6913|5.09
343004|1|1594|1|9.99|9.8901|5.09
343004|2|1412|2|289|289|132.9
343005|0|1814|3|32|32|16.31
343006|0|1581|6|219|219|72.56
343100|0|1615|1|289.99|263.8909|96.08
343100|1|2263|1|339|301.71|155.89
343100|2|1594|2|9.99|8.6913|5.09
343101|0|1651|1|159.99|159.99|73.57
343101|1|2491|2|24.99|24.99|12.74
343101|2|1654|2|259.99|259.99|86.14
343101|3|1597|3|57.88|57.88|26.62
343102|0|294|3|299|272.09|152.44
343103|0|82|10|40.55|37.306|18.65
343103|1|1651|5|159.99|140.7912|73.57
343104|0|100|3|120|120|55.18
343200|0|1596|3|12.66|12.66|5.82
343201|0|1506|3|288|256.32|132.44
343202|0|1692|4|6.99|6.99|3.56
343202|1|2150|1|149|149|75.96
343202|2|1531|1|389|389|128.88
343202|3|1598|3|57.88|51.5132|26.62
343203|0|519|7|619|619|205.09
343204|0|2496|7|9.99|8.6913|5.09
343204|1|333|4|319|312.62|162.64
343204|2|1684|2|16.89|16.89|5.6
343205|0|171|3|99|99|45.53
343205|1|441|1|229.9|220.704|117.21
343206|0|1549|1|389|350.1|128.88
343207|0|1563|2|268|235.84|123.24
343208|0|1954|3|299.99|260.9913|152.94
343208|1|1431|1|256|222.72|117.73
343208|2|1807|6|32|28.16|16.31
343400|0|448|7|269.9|248.308|137.6
343400|1|1441|2|200|200|91.97
343400|2|2513|3|129.99|120.8907|43.07
343400|3|1437|1|199|199|91.51
343400|4|1636|3|12.66|12.66|5.82
343401|0|332|1|219|188.34|111.65
343401|1|113|2|249.99|249.99|82.83
343401|2|460|5|299.9|299.9|152.9
343401|3|350|2|399|371.07|203.42
340905|6|742|1|102|90.78|52
340906|0|1346|3|23|23|10.58
340906|1|423|2|599|599|275.46
341000|0|1648|1|109.99|104.4905|56.08
341000|1|1628|7|13.89|13.89|6.39
341001|0|1644|3|57.88|52.092|26.62
341001|1|1486|3|288|256.32|132.44
341001|2|2499|2|23.72|20.8736|12.09
341002|0|1768|2|34|34|15.64
341002|1|416|3|969|881.79|321.05
341002|2|1569|1|299|278.07|137.5
341002|3|1200|1|1000|1000|331.32
341002|4|1573|3|58.99|58.99|27.13
341002|5|1542|6|330|330|151.76
341003|0|1596|2|12.66|11.2674|5.82
341004|0|1558|1|380|334.4|125.9
341100|0|1443|3|589|589|195.15
341100|1|1705|3|6.88|6.88|3.16
341100|2|523|5|139|123.71|70.87
341101|0|125|9|143.4|126.192|73.11
341101|1|1690|1|16.99|16.99|5.63
341102|0|120|3|119.99|109.1909|61.17
341102|1|1595|3|22.89|22.89|7.58
341103|0|442|2|269.9|269.9|137.6
341103|1|1437|8|199|199|91.51
341103|2|1414|1|256|232.96|117.73
341104|0|1639|1|9.99|8.8911|5.09
341104|1|1763|5|99.75|99.75|45.87
341105|0|1610|4|289.99|255.1912|96.08
341105|1|443|2|349|349|160.49
341105|2|2511|5|4.06|3.654|2.07
341105|3|1449|7|300|261|137.96
341106|0|454|7|269.9|251.007|137.6
341106|1|1653|1|109.99|97.8911|56.08
341106|2|2498|5|23.72|23.72|12.09
341106|3|768|4|17.9|17.9|9.13
341107|0|1411|3|268|257.28|123.24
341108|0|1121|8|436.2|396.942|144.52
341108|1|2090|2|1475|1312.75|488.7
341108|2|2492|3|24.99|21.4914|12.74
341300|0|1507|1|267|229.62|122.78
341300|1|91|3|149.99|130.4913|49.69
341300|2|60|4|156|138.84|79.53
341301|0|1378|3|22|22|10.12
341301|1|1656|3|159.99|145.5909|73.57
341302|0|131|1|200|182|101.97
341302|1|142|2|299.99|263.9912|152.94
341400|0|1599|2|57.88|53.2496|26.62
341401|0|1573|1|58.99|52.5011|27.13
341402|0|1640|4|22.89|19.6854|7.58
341403|0|1736|1|28|25.76|14.28
341403|1|2503|6|9.99|9.99|5.09
341404|0|453|1|229.9|204.611|117.21
341500|0|1397|1|26.99|24.0211|12.41
341500|1|1657|1|179.99|169.1906|82.77
341501|0|1692|1|6.99|6.1512|3.56
341501|1|1418|2|293|254.91|134.74
341502|0|449|5|349|303.63|160.49
341502|1|450|1|919|919|304.48
341502|2|1630|1|22.89|20.8299|7.58
341502|3|1892|1|2652|2360.28|878.66
341503|0|989|1|165|150.15|75.88
341503|1|644|3|79|76.63|40.28
341503|2|1516|1|288|256.32|132.44
341503|3|1545|1|268|235.84|123.24
341504|0|1706|3|8.88|8.2584|4.08
341505|0|605|2|459|459|152.08
341505|1|1682|6|8.99|7.7314|4.13
341506|0|1655|1|289.99|275.4905|96.08
341506|1|1610|1|289.99|289.99|96.08
341506|2|1778|3|43|37.84|21.92
341600|0|430|7|269.95|269.95|137.63
341601|0|1439|1|301|301|138.42
341601|1|2058|2|139.99|139.99|71.37
341602|0|502|3|90|90|29.82
341602|1|1562|1|238|214.2|109.45
341602|2|1333|1|32.99|29.0312|15.17
341602|3|1645|3|57.88|50.9344|26.62
341602|4|1023|3|188.5|180.96|86.68
341602|5|2357|1|429.99|374.0913|197.74
341602|6|125|6|143.4|129.06|73.11
341603|0|1694|1|8.88|7.7256|4.08
341604|0|448|8|269.9|269.9|137.6
341604|1|95|5|67.4|67.4|34.36
341605|0|367|1|326|322.74|166.2
341606|0|1608|3|109.99|96.7912|56.08
341606|1|1487|2|267|237.63|122.78
341606|2|1560|6|330|330|151.76
341700|0|452|2|219.95|219.95|112.14
341700|1|218|3|689|606.32|316.85
341700|2|1970|1|899|899|413.42
341700|3|434|5|599|527.12|275.46
341700|4|1450|2|308|271.04|141.64
341700|5|1500|10|129|118.68|65.77
341701|0|1439|2|301|282.94|138.42
341702|0|701|3|169|155.48|77.72
341702|1|1871|2|999|909.09|509.32
341703|0|1499|1|310|310|142.56
341703|1|1652|2|179.99|179.99|82.77
341703|2|1391|4|39.99|34.3914|18.39
341703|3|1566|4|266|234.08|122.32
341703|4|617|3|459|394.74|152.08
341703|5|1700|1|8.88|8.88|4.08
341704|0|1454|6|199|179.1|91.51
341704|1|432|1|499.9|439.912|254.86
341704|2|1508|8|300|288|137.96
